"","airline","Date","CurrDate","n_day","wk_day","av_price","select","week","tri_d","tp","y_trans"
"249","Alaska Airlines","01/24/2019","2018-12-01",54,"Saturday",136.2,1,"8",18,"4",1.57700862625985
"250","Alaska Airlines","01/25/2019","2018-11-24",62,"Saturday",598.8,1,"9",21,"5",3.09313517519522
"251","Alaska Airlines","01/25/2019","2018-11-25",61,"Sunday",136.2,1,"9",20,"5",1.57700862625985
"252","Alaska Airlines","01/25/2019","2018-11-27",59,"Tuesday",136.2,1,"8",20,"5",1.57700862625985
"253","Alaska Airlines","01/25/2019","2018-11-28",58,"Wednesday",654,1,"8",19,"5",3.14692216356641
"254","Alaska Airlines","01/25/2019","2018-11-29",57,"Thursday",136.2,1,"8",19,"5",1.57700862625985
"255","Alaska Airlines","01/25/2019","2018-11-30",56,"Friday",136.2,1,"8",19,"5",1.57700862625985
"256","Alaska Airlines","01/25/2019","2018-12-01",55,"Saturday",218.2,1,"8",18,"4",2.32902361279443
"257","Alaska Airlines","01/26/2019","2018-11-18",69,"Sunday",128.2,1,"10",23,"5",1.36815683318753
"258","Alaska Airlines","01/26/2019","2018-11-19",68,"Monday",208.642,1,"10",23,"5",2.28150698422735
"259","Alaska Airlines","01/26/2019","2018-11-21",66,"Wednesday",164.68,1,"9",22,"5",1.97475572491957
"260","Alaska Airlines","01/26/2019","2018-11-23",64,"Friday",164.68,1,"9",21,"5",1.97475572491957
"261","Alaska Airlines","01/26/2019","2018-11-25",62,"Sunday",236.4,1,"9",21,"5",2.40864661700942
"262","Alaska Airlines","01/26/2019","2018-11-26",61,"Monday",236.4,1,"9",20,"5",2.40864661700942
"263","Alaska Airlines","01/26/2019","2018-11-27",60,"Tuesday",236.4,1,"9",20,"5",2.40864661700942
"264","Alaska Airlines","01/26/2019","2018-11-28",59,"Wednesday",236.4,1,"8",20,"5",2.40864661700942
"265","Alaska Airlines","01/26/2019","2018-11-29",58,"Thursday",118.2,1,"8",19,"5",0.845969566972923
"266","Alaska Airlines","01/26/2019","2018-11-30",57,"Friday",118.2,1,"8",19,"5",0.845969566972923
"267","Alaska Airlines","01/26/2019","2018-12-01",56,"Saturday",316.2,1,"8",19,"5",2.65766098268193
"268","Alaska Airlines","01/27/2019","2018-11-20",68,"Tuesday",275.533333333333,1,"10",23,"5",2.5461486014881
"269","Alaska Airlines","01/27/2019","2018-11-21",67,"Wednesday",439.41,1,"10",22,"5",2.89442932350566
"270","Alaska Airlines","01/27/2019","2018-11-22",66,"Thursday",194.593333333333,1,"9",22,"5",2.20228122575341
"271","Alaska Airlines","01/27/2019","2018-11-23",65,"Friday",136.2,1,"9",22,"5",1.57700862625985
"272","Alaska Airlines","01/27/2019","2018-11-24",64,"Saturday",136.2,1,"9",21,"5",1.57700862625985
"273","Alaska Airlines","01/27/2019","2018-11-25",63,"Sunday",136.2,1,"9",21,"5",1.57700862625985
"274","Alaska Airlines","01/27/2019","2018-11-26",62,"Monday",267.5,1,"9",21,"5",2.52084083125079
"275","Alaska Airlines","01/27/2019","2018-11-27",61,"Tuesday",405.603333333333,1,"9",20,"5",2.83980180947952
"276","Alaska Airlines","01/27/2019","2018-11-28",60,"Wednesday",441.105,1,"9",20,"5",2.89701721431661
"277","Alaska Airlines","01/27/2019","2018-11-29",59,"Thursday",136.2,1,"8",20,"5",1.57700862625985
"278","Alaska Airlines","01/27/2019","2018-11-30",58,"Friday",136.2,1,"8",19,"5",1.57700862625985
"279","Alaska Airlines","01/27/2019","2018-12-01",57,"Saturday",334.6,1,"8",19,"5",2.70095566137907
"280","Alaska Airlines","01/28/2019","2018-11-18",71,"Sunday",325,1,"10",24,"5",2.67883529612377
"281","Alaska Airlines","01/28/2019","2018-11-20",69,"Tuesday",442.4,1,"10",23,"5",2.89898540665539
"282","Alaska Airlines","01/28/2019","2018-11-21",68,"Wednesday",296.21,1,"10",23,"5",2.60594381927482
"283","Alaska Airlines","01/28/2019","2018-11-22",67,"Thursday",378.555,1,"10",22,"5",2.79134385563907
"284","Alaska Airlines","01/28/2019","2018-11-25",64,"Sunday",246.2,1,"9",21,"5",2.44678849787716
"285","Alaska Airlines","01/28/2019","2018-11-27",62,"Tuesday",136.2,1,"9",21,"5",1.57700862625985
"286","Alaska Airlines","01/28/2019","2018-11-28",61,"Wednesday",136.2,1,"9",20,"5",1.57700862625985
"287","Alaska Airlines","01/28/2019","2018-11-29",60,"Thursday",136.2,1,"9",20,"5",1.57700862625985
"288","Alaska Airlines","01/28/2019","2018-11-30",59,"Friday",172.5,1,"8",20,"5",2.04491720337211
"289","Alaska Airlines","01/29/2019","2018-11-20",70,"Tuesday",118.2,1,"10",23,"5",0.845969566972923
"290","Alaska Airlines","01/29/2019","2018-11-21",69,"Wednesday",256.4,1,"10",23,"5",2.48362027422187
"291","Alaska Airlines","01/29/2019","2018-11-22",68,"Thursday",256.4,1,"10",23,"5",2.48362027422187
"292","Alaska Airlines","01/29/2019","2018-11-23",67,"Friday",136.2,1,"10",22,"5",1.57700862625985
"293","Alaska Airlines","01/29/2019","2018-11-25",65,"Sunday",128.2,1,"9",22,"5",1.36815683318753
"294","Alaska Airlines","01/29/2019","2018-11-26",64,"Monday",128.2,1,"9",21,"5",1.36815683318753
"295","Alaska Airlines","01/29/2019","2018-11-27",63,"Tuesday",118.2,1,"9",21,"5",0.845969566972923
"296","Alaska Airlines","01/29/2019","2018-11-28",62,"Wednesday",118.2,1,"9",21,"5",0.845969566972923
"297","Alaska Airlines","01/29/2019","2018-12-01",59,"Saturday",128.2,1,"8",20,"5",1.36815683318753
"298","Alaska Airlines","01/30/2019","2018-11-19",72,"Monday",256.4,1,"10",24,"5",2.48362027422187
"299","Alaska Airlines","01/30/2019","2018-11-20",71,"Tuesday",256.4,1,"10",24,"5",2.48362027422187
"300","Alaska Airlines","01/30/2019","2018-11-21",70,"Wednesday",221.2,1,"10",23,"5",2.34305240174205
"301","Alaska Airlines","01/30/2019","2018-11-25",66,"Sunday",354.6,1,"9",22,"5",2.74411749998181
"302","Alaska Airlines","01/30/2019","2018-11-26",65,"Monday",354.6,1,"9",22,"5",2.74411749998181
"303","Alaska Airlines","01/30/2019","2018-11-27",64,"Tuesday",354.6,1,"9",21,"5",2.74411749998181
"304","Alaska Airlines","01/30/2019","2018-11-28",63,"Wednesday",354.6,1,"9",21,"5",2.74411749998181
"305","Alaska Airlines","01/30/2019","2018-11-29",62,"Thursday",358.8,1,"9",21,"5",2.75272673985821
"306","Alaska Airlines","01/30/2019","2018-12-01",60,"Saturday",256.4,1,"9",20,"5",2.48362027422187
"307","Alaska Airlines","01/31/2019","2018-11-18",74,"Sunday",136.2,1,"11",25,"5",1.57700862625985
"308","Alaska Airlines","01/31/2019","2018-11-19",73,"Monday",136.2,1,"10",24,"5",1.57700862625985
"309","Alaska Airlines","01/31/2019","2018-11-23",69,"Friday",136.2,1,"10",23,"5",1.57700862625985
"310","Alaska Airlines","01/31/2019","2018-11-24",68,"Saturday",136.2,1,"10",23,"5",1.57700862625985
"311","Alaska Airlines","01/31/2019","2018-11-26",66,"Monday",272.4,1,"9",22,"5",2.53642931863819
"312","Alaska Airlines","01/31/2019","2018-12-01",61,"Saturday",295.5,1,"9",20,"5",2.60400482675825
"313","Alaska Airlines","02/01/2019","2018-11-20",73,"Tuesday",438.3,1,"10",24,"5",2.89272731165011
"314","Alaska Airlines","02/01/2019","2018-11-21",72,"Wednesday",193.55,1,"10",24,"5",2.19586470506763
"315","Alaska Airlines","02/01/2019","2018-11-23",70,"Friday",272.4,1,"10",23,"5",2.53642931863819
"316","Alaska Airlines","02/01/2019","2018-11-25",68,"Sunday",136.2,1,"10",23,"5",1.57700862625985
"317","Alaska Airlines","02/01/2019","2018-11-26",67,"Monday",136.2,1,"10",22,"5",1.57700862625985
"318","Alaska Airlines","02/01/2019","2018-11-27",66,"Tuesday",136.2,1,"9",22,"5",1.57700862625985
"319","Alaska Airlines","02/01/2019","2018-11-28",65,"Wednesday",272.4,1,"9",22,"5",2.53642931863819
"320","Alaska Airlines","02/01/2019","2018-11-29",64,"Thursday",272.4,1,"9",21,"5",2.53642931863819
"321","Alaska Airlines","02/01/2019","2018-11-30",63,"Friday",272.4,1,"9",21,"5",2.53642931863819
"322","Alaska Airlines","02/01/2019","2018-12-01",62,"Saturday",218.2,1,"9",21,"5",2.32902361279443
"323","Alaska Airlines","02/02/2019","2018-11-19",75,"Monday",208.642,1,"11",25,"5",2.28150698422735
"324","Alaska Airlines","02/02/2019","2018-11-21",73,"Wednesday",164.68,1,"10",24,"5",1.97475572491957
"325","Alaska Airlines","02/02/2019","2018-11-23",71,"Friday",164.68,1,"10",24,"5",1.97475572491957
"326","Alaska Airlines","02/02/2019","2018-11-24",70,"Saturday",441.84,1,"10",23,"5",2.89813524704568
"327","Alaska Airlines","02/02/2019","2018-11-26",68,"Monday",118.2,1,"10",23,"5",0.845969566972923
"328","Alaska Airlines","02/02/2019","2018-11-29",65,"Thursday",128.2,1,"9",22,"5",1.36815683318753
"329","Alaska Airlines","02/03/2019","2018-11-20",75,"Tuesday",275.533333333333,1,"11",25,"5",2.5461486014881
"330","Alaska Airlines","02/03/2019","2018-11-21",74,"Wednesday",439.41,1,"11",25,"5",2.89442932350566
"331","Alaska Airlines","02/03/2019","2018-11-22",73,"Thursday",194.593333333333,1,"10",24,"5",2.20228122575341
"332","Alaska Airlines","02/03/2019","2018-11-24",71,"Saturday",914.4,1,"10",24,"5",3.34332357739
"333","Alaska Airlines","02/03/2019","2018-11-25",70,"Sunday",648.015,1,"10",23,"5",3.14136229299846
"334","Alaska Airlines","02/03/2019","2018-11-26",69,"Monday",267.5,1,"10",23,"5",2.52084083125079
"335","Alaska Airlines","02/03/2019","2018-11-27",68,"Tuesday",405.603333333333,1,"10",23,"5",2.83980180947952
"336","Alaska Airlines","02/03/2019","2018-11-28",67,"Wednesday",441.105,1,"10",22,"5",2.89701721431661
"337","Alaska Airlines","02/03/2019","2018-11-29",66,"Thursday",302.5,1,"9",22,"5",2.62280100443802
"338","Alaska Airlines","02/03/2019","2018-11-30",65,"Friday",464.466666666667,1,"9",22,"5",2.9313845308302
"339","Alaska Airlines","02/03/2019","2018-12-01",64,"Saturday",334.6,1,"9",21,"5",2.70095566137907
"340","Alaska Airlines","02/04/2019","2018-11-18",78,"Sunday",325,1,"11",26,"5",2.67883529612377
"341","Alaska Airlines","02/04/2019","2018-11-20",76,"Tuesday",442.4,1,"11",25,"5",2.89898540665539
"342","Alaska Airlines","02/04/2019","2018-11-21",75,"Wednesday",296.21,1,"11",25,"5",2.60594381927482
"343","Alaska Airlines","02/04/2019","2018-11-22",74,"Thursday",378.555,1,"11",25,"5",2.79134385563907
"344","Alaska Airlines","02/04/2019","2018-11-23",73,"Friday",136.2,1,"10",24,"5",1.57700862625985
"345","Alaska Airlines","02/04/2019","2018-11-24",72,"Saturday",136.2,1,"10",24,"5",1.57700862625985
"346","Alaska Airlines","02/04/2019","2018-11-25",71,"Sunday",246.2,1,"10",24,"5",2.44678849787716
"347","Alaska Airlines","02/04/2019","2018-11-27",69,"Tuesday",377.94,1,"10",23,"5",2.79018556487048
"348","Alaska Airlines","02/04/2019","2018-11-28",68,"Wednesday",382.0575,1,"10",23,"5",2.79788979105227
"349","Alaska Airlines","02/04/2019","2018-11-29",67,"Thursday",136.2,1,"10",22,"5",1.57700862625985
"350","Alaska Airlines","02/04/2019","2018-11-30",66,"Friday",172.5,1,"9",22,"5",2.04491720337211
"351","Alaska Airlines","02/05/2019","2018-11-18",79,"Sunday",492.4,1,"11",26,"5",2.96959854708575
"352","Alaska Airlines","02/05/2019","2018-11-20",77,"Tuesday",118.2,1,"11",26,"5",0.845969566972923
"353","Alaska Airlines","02/05/2019","2018-11-21",76,"Wednesday",386.273333333333,1,"11",25,"5",2.8056569047391
"354","Alaska Airlines","02/05/2019","2018-11-23",74,"Friday",136.2,1,"11",25,"5",1.57700862625985
"355","Alaska Airlines","02/05/2019","2018-11-25",72,"Sunday",256.4,1,"10",24,"5",2.48362027422187
"356","Alaska Airlines","02/05/2019","2018-11-26",71,"Monday",256.4,1,"10",24,"5",2.48362027422187
"357","Alaska Airlines","02/05/2019","2018-11-27",70,"Tuesday",256.4,1,"10",23,"5",2.48362027422187
"358","Alaska Airlines","02/05/2019","2018-11-28",69,"Wednesday",408.803333333333,1,"10",23,"5",2.84523603029817
"359","Alaska Airlines","02/05/2019","2018-11-30",67,"Friday",399.034,1,"10",22,"5",2.82845723098471
"360","Alaska Airlines","02/05/2019","2018-12-01",66,"Saturday",256.4,1,"9",22,"5",2.48362027422187
"361","Alaska Airlines","02/06/2019","2018-11-19",79,"Monday",325.5,1,"11",26,"5",2.68001187799201
"362","Alaska Airlines","02/06/2019","2018-11-20",78,"Tuesday",356.2,1,"11",26,"5",2.74741471343066
"363","Alaska Airlines","02/06/2019","2018-11-21",77,"Wednesday",128.2,1,"11",26,"5",1.36815683318753
"364","Alaska Airlines","02/06/2019","2018-11-22",76,"Thursday",128.2,1,"11",25,"5",1.36815683318753
"365","Alaska Airlines","02/06/2019","2018-11-26",72,"Monday",272.4,1,"10",24,"5",2.53642931863819
"366","Alaska Airlines","02/06/2019","2018-11-28",70,"Wednesday",316.2,1,"10",23,"5",2.65766098268193
"367","Alaska Airlines","02/06/2019","2018-11-29",69,"Thursday",358.8,1,"10",23,"5",2.75272673985821
"368","Alaska Airlines","02/06/2019","2018-12-01",67,"Saturday",128.2,1,"10",22,"5",1.36815683318753
"369","Alaska Airlines","02/07/2019","2018-11-18",81,"Sunday",221.2,1,"12",27,"5",2.34305240174205
"370","Alaska Airlines","02/07/2019","2018-11-19",80,"Monday",221.2,1,"11",27,"5",2.34305240174205
"371","Alaska Airlines","02/07/2019","2018-11-20",79,"Tuesday",272.4,1,"11",26,"5",2.53642931863819
"372","Alaska Airlines","02/07/2019","2018-11-21",78,"Wednesday",272.4,1,"11",26,"5",2.53642931863819
"373","Alaska Airlines","02/07/2019","2018-11-23",76,"Friday",136.2,1,"11",25,"5",1.57700862625985
"374","Alaska Airlines","02/07/2019","2018-11-24",75,"Saturday",136.2,1,"11",25,"5",1.57700862625985
"375","Alaska Airlines","02/07/2019","2018-11-25",74,"Sunday",272.4,1,"11",25,"5",2.53642931863819
"376","Alaska Airlines","02/07/2019","2018-11-28",71,"Wednesday",136.2,1,"10",24,"5",1.57700862625985
"377","Alaska Airlines","02/07/2019","2018-11-29",70,"Thursday",136.2,1,"10",23,"5",1.57700862625985
"378","Alaska Airlines","02/07/2019","2018-11-30",69,"Friday",272.4,1,"10",23,"5",2.53642931863819
"379","Alaska Airlines","02/07/2019","2018-12-01",68,"Saturday",272.4,1,"10",23,"5",2.53642931863819
"380","Alaska Airlines","02/08/2019","2018-11-19",81,"Monday",136.2,1,"12",27,"5",1.57700862625985
"381","Alaska Airlines","02/08/2019","2018-11-20",80,"Tuesday",136.2,1,"11",27,"5",1.57700862625985
"382","Alaska Airlines","02/08/2019","2018-11-21",79,"Wednesday",193.55,1,"11",26,"5",2.19586470506763
"383","Alaska Airlines","02/08/2019","2018-11-24",76,"Saturday",136.2,1,"11",25,"5",1.57700862625985
"384","Alaska Airlines","02/08/2019","2018-11-25",75,"Sunday",136.2,1,"11",25,"5",1.57700862625985
"385","Alaska Airlines","02/08/2019","2018-11-26",74,"Monday",136.2,1,"11",25,"5",1.57700862625985
"386","Alaska Airlines","02/08/2019","2018-11-27",73,"Tuesday",136.2,1,"10",24,"5",1.57700862625985
"387","Alaska Airlines","02/08/2019","2018-11-28",72,"Wednesday",136.2,1,"10",24,"5",1.57700862625985
"388","Alaska Airlines","02/08/2019","2018-12-01",69,"Saturday",218.2,1,"10",23,"5",2.32902361279443
"389","Alaska Airlines","02/09/2019","2018-11-18",83,"Sunday",128.2,1,"12",28,"5",1.36815683318753
"390","Alaska Airlines","02/09/2019","2018-11-19",82,"Monday",128.2,1,"12",27,"5",1.36815683318753
"391","Alaska Airlines","02/09/2019","2018-11-20",81,"Tuesday",128.2,1,"12",27,"5",1.36815683318753
"392","Alaska Airlines","02/09/2019","2018-11-21",80,"Wednesday",128.2,1,"11",27,"5",1.36815683318753
"393","Alaska Airlines","02/09/2019","2018-11-23",78,"Friday",164.68,1,"11",26,"5",1.97475572491957
"394","Alaska Airlines","02/09/2019","2018-11-24",77,"Saturday",441.84,1,"11",26,"5",2.89813524704568
"395","Alaska Airlines","02/09/2019","2018-11-25",76,"Sunday",438.4575,1,"11",25,"5",2.89296916633472
"396","Alaska Airlines","02/09/2019","2018-11-26",75,"Monday",118.2,1,"11",25,"5",0.845969566972923
"397","Alaska Airlines","02/09/2019","2018-11-29",72,"Thursday",128.2,1,"10",24,"5",1.36815683318753
"398","Alaska Airlines","02/09/2019","2018-12-01",70,"Saturday",316.2,1,"10",23,"5",2.65766098268193
"399","Alaska Airlines","02/10/2019","2018-11-19",83,"Monday",136.2,1,"12",28,"5",1.57700862625985
"400","Alaska Airlines","02/10/2019","2018-11-20",82,"Tuesday",136.2,1,"12",27,"5",1.57700862625985
"401","Alaska Airlines","02/10/2019","2018-11-21",81,"Wednesday",439.41,1,"12",27,"5",2.89442932350566
"402","Alaska Airlines","02/10/2019","2018-11-22",80,"Thursday",194.593333333333,1,"11",27,"5",2.20228122575341
"403","Alaska Airlines","02/10/2019","2018-11-25",77,"Sunday",136.2,1,"11",26,"5",1.57700862625985
"404","Alaska Airlines","02/10/2019","2018-11-26",76,"Monday",136.2,1,"11",25,"5",1.57700862625985
"405","Alaska Airlines","02/10/2019","2018-11-27",75,"Tuesday",136.2,1,"11",25,"5",1.57700862625985
"406","Alaska Airlines","02/10/2019","2018-11-28",74,"Wednesday",441.105,1,"11",25,"5",2.89701721431661
"407","Alaska Airlines","02/10/2019","2018-11-29",73,"Thursday",302.5,1,"10",24,"5",2.62280100443802
"408","Alaska Airlines","02/10/2019","2018-11-30",72,"Friday",464.466666666667,1,"10",24,"5",2.9313845308302
"409","Alaska Airlines","02/10/2019","2018-12-01",71,"Saturday",334.6,1,"10",24,"5",2.70095566137907
"410","Alaska Airlines","02/11/2019","2018-11-18",85,"Sunday",325,1,"12",28,"5",2.67883529612377
"411","Alaska Airlines","02/11/2019","2018-11-20",83,"Tuesday",442.4,1,"12",28,"5",2.89898540665539
"412","Alaska Airlines","02/11/2019","2018-11-21",82,"Wednesday",296.21,1,"12",27,"5",2.60594381927482
"413","Alaska Airlines","02/11/2019","2018-11-22",81,"Thursday",378.555,1,"12",27,"5",2.79134385563907
"414","Alaska Airlines","02/11/2019","2018-11-25",78,"Sunday",246.2,1,"11",26,"5",2.44678849787716
"415","Alaska Airlines","02/11/2019","2018-11-27",76,"Tuesday",377.94,1,"11",25,"5",2.79018556487048
"416","Alaska Airlines","02/11/2019","2018-11-30",73,"Friday",136.2,1,"10",24,"5",1.57700862625985
"417","Alaska Airlines","02/11/2019","2018-12-01",72,"Saturday",136.2,1,"10",24,"5",1.57700862625985
"418","Alaska Airlines","02/12/2019","2018-11-19",85,"Monday",128.2,1,"12",28,"5",1.36815683318753
"419","Alaska Airlines","02/12/2019","2018-11-20",84,"Tuesday",128.2,1,"12",28,"5",1.36815683318753
"420","Alaska Airlines","02/12/2019","2018-11-21",83,"Wednesday",128.2,1,"12",28,"5",1.36815683318753
"421","Alaska Airlines","02/12/2019","2018-11-22",82,"Thursday",128.2,1,"12",27,"5",1.36815683318753
"422","Alaska Airlines","02/12/2019","2018-11-23",81,"Friday",236.4,1,"12",27,"5",2.40864661700942
"423","Alaska Airlines","02/12/2019","2018-11-24",80,"Saturday",236.4,1,"11",27,"5",2.40864661700942
"424","Alaska Airlines","02/12/2019","2018-11-29",75,"Thursday",128.2,1,"11",25,"5",1.36815683318753
"425","Alaska Airlines","02/12/2019","2018-11-30",74,"Friday",128.2,1,"11",25,"5",1.36815683318753
"426","Alaska Airlines","02/12/2019","2018-12-01",73,"Saturday",218.2,1,"10",24,"5",2.32902361279443
"427","Alaska Airlines","02/13/2019","2018-11-19",86,"Monday",143.2,1,"12",29,"5",1.70771448195444
"428","Alaska Airlines","02/13/2019","2018-11-20",85,"Tuesday",286.4,1,"12",28,"5",2.57846329917802
"429","Alaska Airlines","02/13/2019","2018-11-21",84,"Wednesday",286.4,1,"12",28,"5",2.57846329917802
"430","Alaska Airlines","02/13/2019","2018-11-22",83,"Thursday",143.2,1,"12",28,"5",1.70771448195444
"431","Alaska Airlines","02/13/2019","2018-11-23",82,"Friday",143.2,1,"12",27,"5",1.70771448195444
"432","Alaska Airlines","02/13/2019","2018-11-24",81,"Saturday",286.4,1,"12",27,"5",2.57846329917802
"433","Alaska Airlines","02/13/2019","2018-11-25",80,"Sunday",143.2,1,"11",27,"5",1.70771448195444
"434","Alaska Airlines","02/13/2019","2018-11-26",79,"Monday",143.2,1,"11",26,"5",1.70771448195444
"435","Alaska Airlines","02/13/2019","2018-11-27",78,"Tuesday",143.2,1,"11",26,"5",1.70771448195444
"436","Alaska Airlines","02/13/2019","2018-11-30",75,"Friday",148.2,1,"11",25,"5",1.78377945943869
"437","Alaska Airlines","02/13/2019","2018-12-01",74,"Saturday",148.2,1,"11",25,"5",1.78377945943869
"438","Alaska Airlines","02/14/2019","2018-11-19",87,"Monday",517.6,1,"12",29,"5",3.00173361294957
"439","Alaska Airlines","02/14/2019","2018-11-20",86,"Tuesday",517.6,1,"12",29,"5",3.00173361294957
"440","Alaska Airlines","02/14/2019","2018-11-21",85,"Wednesday",238.136666666667,1,"12",28,"5",2.41562138840409
"441","Alaska Airlines","02/14/2019","2018-11-22",84,"Thursday",238.136666666667,1,"12",28,"5",2.41562138840409
"442","Alaska Airlines","02/14/2019","2018-11-23",83,"Friday",232.14,1,"12",28,"5",2.39111395655347
"443","Alaska Airlines","02/14/2019","2018-11-24",82,"Saturday",232.14,1,"12",27,"5",2.39111395655347
"444","Alaska Airlines","02/14/2019","2018-11-25",81,"Sunday",232.14,1,"12",27,"5",2.39111395655347
